id_venta,fecha_venta,tipo_dona,cantidad,precio_unitario,total,metodo_pago,id_empleado,sucursal
295,2025-04-19 07:47:06,Azúcar y Canela,2,1.25,2.5,Tarjeta de Débito,108,Sur
296,2025-04-19 07:48:28,Glaseada,10,1.5,15.0,Efectivo,105,Sur
297,2025-04-19 07:56:49,Rellena de Fresa,12,2.25,27.0,Tarjeta de Débito,104,Centro
298,2025-04-19 08:05:01,Boston Cream,10,2.5,25.0,Tarjeta de Débito,101,Valle
299,2025-04-19 08:47:22,Rellena de Fresa,5,2.25,11.25,Transferencia,108,Valle
300,2025-04-19 09:00:05,Rellena de Fresa,8,2.25,18.0,Tarjeta de Crédito,102,Valle
301,2025-04-19 09:22:50,Chocolate,1,2.0,2.0,Tarjeta de Débito,103,Valle
302,2025-04-19 09:40:38,Chocolate,9,2.0,18.0,Tarjeta de Débito,102,Norte
303,2025-04-19 09:44:56,Azúcar y Canela,6,1.25,7.5,Efectivo,106,Valle
304,2025-04-19 09:49:41,Glaseada,10,1.5,15.0,Efectivo,102,Sur
305,2025-04-19 09:50:29,Mapple,8,1.75,14.0,Tarjeta de Débito,106,Centro
306,2025-04-19 10:00:30,Rellena de Fresa,9,2.25,20.25,Tarjeta de Débito,107,Norte
307,2025-04-19 10:01:31,Rellena de Fresa,7,2.25,15.75,Efectivo,105,Sur
308,2025-04-19 10:09:14,Rellena de Fresa,7,2.25,15.75,Tarjeta de Débito,103,Valle
309,2025-04-19 10:20:02,Glaseada,11,1.5,16.5,Transferencia,103,Valle
310,2025-04-19 10:23:43,Mapple,2,1.75,3.5,Tarjeta de Débito,103,Norte
311,2025-04-19 10:27:31,Mapple,7,1.75,12.25,Tarjeta de Débito,105,Valle
312,2025-04-19 10:28:10,Chocolate,11,2.0,22.0,Tarjeta de Crédito,105,Centro
313,2025-04-19 10:37:34,Chocolate,1,2.0,2.0,Tarjeta de Crédito,105,Sur
314,2025-04-19 10:39:56,Mapple,2,1.75,3.5,Efectivo,102,Valle
315,2025-04-19 10:44:29,Glaseada,8,1.5,12.0,Efectivo,102,Norte
316,2025-04-19 10:48:53,Boston Cream,4,2.5,10.0,Efectivo,107,Sur
317,2025-04-19 10:49:03,Chocolate,1,2.0,2.0,Tarjeta de Crédito,101,Norte
318,2025-04-19 11:20:13,Chocolate,12,2.0,24.0,Transferencia,103,Sur
319,2025-04-19 11:20:18,Boston Cream,4,2.5,10.0,Tarjeta de Débito,101,Valle
320,2025-04-19 11:31:37,Boston Cream,7,2.5,17.5,Efectivo,104,Sur
321,2025-04-19 12:04:29,Mapple,8,1.75,14.0,Tarjeta de Crédito,104,Sur
322,2025-04-19 12:04:44,Glaseada,8,1.5,12.0,Tarjeta de Crédito,108,Centro
323,2025-04-19 12:13:46,Mapple,9,1.75,15.75,Efectivo,107,Valle
324,2025-04-19 12:31:21,Mapple,12,1.75,21.0,Transferencia,105,Valle
325,2025-04-19 13:50:57,Mapple,2,1.75,3.5,Efectivo,106,Centro
326,2025-04-19 14:22:27,Glaseada,6,1.5,9.0,Tarjeta de Débito,101,Sur
327,2025-04-19 14:25:59,Azúcar y Canela,7,1.25,8.75,Efectivo,103,Sur
328,2025-04-19 14:30:43,Boston Cream,2,2.5,5.0,Transferencia,107,Valle
329,2025-04-19 14:43:54,Mapple,3,1.75,5.25,Tarjeta de Débito,106,Valle
330,2025-04-19 14:44:37,Chocolate,7,2.0,14.0,Tarjeta de Crédito,104,Centro
331,2025-04-19 14:44:59,Boston Cream,3,2.5,7.5,Tarjeta de Débito,104,Sur
332,2025-04-19 15:02:49,Rellena de Fresa,8,2.25,18.0,Tarjeta de Débito,106,Centro
333,2025-04-19 15:03:08,Chocolate,10,2.0,20.0,Transferencia,108,Norte
334,2025-04-19 15:27:53,Mapple,8,1.75,14.0,Tarjeta de Crédito,102,Norte
335,2025-04-19 16:04:51,Chocolate,9,2.0,18.0,Tarjeta de Crédito,108,Sur
336,2025-04-19 16:14:28,Rellena de Fresa,9,2.25,20.25,Tarjeta de Débito,103,Centro
337,2025-04-19 16:20:40,Rellena de Fresa,7,2.25,15.75,Efectivo,107,Valle
338,2025-04-19 16:23:32,Rellena de Fresa,8,2.25,18.0,Tarjeta de Débito,105,Centro
339,2025-04-19 16:35:17,Mapple,12,1.75,21.0,Transferencia,108,Sur
340,2025-04-19 16:46:19,Chocolate,2,2.0,4.0,Tarjeta de Débito,105,Valle
341,2025-04-19 16:49:20,Rellena de Fresa,5,2.25,11.25,Efectivo,105,Valle
342,2025-04-19 16:49:45,Rellena de Fresa,3,2.25,6.75,Tarjeta de Débito,104,Valle
343,2025-04-19 16:52:46,Chocolate,7,2.0,14.0,Tarjeta de Crédito,107,Valle
344,2025-04-19 17:03:23,Boston Cream,1,2.5,2.5,Efectivo,101,Norte
345,2025-04-19 17:17:20,Glaseada,11,1.5,16.5,Efectivo,101,Sur
346,2025-04-19 17:36:22,Mapple,12,1.75,21.0,Transferencia,102,Valle
347,2025-04-19 17:42:59,Boston Cream,12,2.5,30.0,Tarjeta de Débito,107,Centro
348,2025-04-19 17:55:55,Glaseada,4,1.5,6.0,Tarjeta de Débito,104,Sur
349,2025-04-19 17:59:07,Rellena de Fresa,1,2.25,2.25,Tarjeta de Débito,103,Centro
350,2025-04-19 18:03:05,Rellena de Fresa,1,2.25,2.25,Efectivo,106,Valle
351,2025-04-19 18:04:36,Rellena de Fresa,9,2.25,20.25,Efectivo,102,Centro
352,2025-04-19 18:06:52,Mapple,2,1.75,3.5,Efectivo,105,Sur
353,2025-04-19 18:14:30,Chocolate,3,2.0,6.0,Tarjeta de Débito,105,Valle
354,2025-04-19 18:19:07,Glaseada,1,1.5,1.5,Tarjeta de Crédito,105,Centro
355,2025-04-19 18:19:39,Boston Cream,4,2.5,10.0,Tarjeta de Crédito,106,Centro
356,2025-04-19 18:48:52,Azúcar y Canela,6,1.25,7.5,Tarjeta de Crédito,103,Sur
357,2025-04-19 18:49:54,Mapple,12,1.75,21.0,Tarjeta de Crédito,102,Norte
358,2025-04-19 18:49:57,Azúcar y Canela,9,1.25,11.25,Tarjeta de Crédito,107,Centro
359,2025-04-19 18:57:27,Glaseada,8,1.5,12.0,Tarjeta de Débito,101,Valle
360,2025-04-19 18:59:38,Chocolate,5,2.0,10.0,Transferencia,104,Sur
361,2025-04-19 19:18:09,Boston Cream,1,2.5,2.5,Efectivo,108,Sur
362,2025-04-19 19:18:11,Rellena de Fresa,12,2.25,27.0,Transferencia,107,Sur
363,2025-04-19 19:23:03,Glaseada,6,1.5,9.0,Tarjeta de Débito,108,Valle
364,2025-04-19 19:48:41,Mapple,9,1.75,15.75,Tarjeta de Débito,107,Centro
365,2025-04-19 19:50:46,Rellena de Fresa,9,2.25,20.25,Efectivo,108,Sur
366,2025-04-19 19:53:34,Azúcar y Canela,2,1.25,2.5,Tarjeta de Débito,107,Valle
367,2025-04-19 20:21:36,Azúcar y Canela,10,1.25,12.5,Tarjeta de Débito,106,Valle
368,2025-04-19 20:29:18,Azúcar y Canela,6,1.25,7.5,Tarjeta de Débito,107,Valle
369,2025-04-19 20:32:42,Rellena de Fresa,12,2.25,27.0,Transferencia,105,Valle
370,2025-04-19 21:02:51,Chocolate,9,2.0,18.0,Efectivo,105,Norte
371,2025-04-19 21:10:44,Chocolate,2,2.0,4.0,Transferencia,104,Centro
372,2025-04-19 21:15:11,Glaseada,3,1.5,4.5,Transferencia,106,Sur
373,2025-04-19 21:27:50,Rellena de Fresa,3,2.25,6.75,Transferencia,106,Norte
374,2025-04-19 21:32:20,Glaseada,6,1.5,9.0,Tarjeta de Débito,108,Valle
375,2025-04-19 21:42:47,Azúcar y Canela,10,1.25,12.5,Transferencia,105,Sur
376,2025-04-19 21:47:11,Chocolate,8,2.0,16.0,Efectivo,104,Norte
377,2025-04-19 22:01:21,Glaseada,2,1.5,3.0,Efectivo,107,Sur
378,2025-04-19 22:08:18,Boston Cream,9,2.5,22.5,Tarjeta de Crédito,106,Centro
379,2025-04-19 22:23:56,Glaseada,3,1.5,4.5,Transferencia,108,Centro
380,2025-04-19 22:26:51,Glaseada,2,1.5,3.0,Efectivo,103,Centro
381,2025-04-19 22:33:32,Boston Cream,1,2.5,2.5,Tarjeta de Débito,101,Sur
382,2025-04-19 22:51:31,Mapple,5,1.75,8.75,Tarjeta de Débito,105,Sur
383,2025-04-19 22:54:45,Glaseada,12,1.5,18.0,Tarjeta de Crédito,108,Centro
384,2025-04-19 22:58:16,Boston Cream,8,2.5,20.0,Tarjeta de Crédito,107,Norte
385,2025-04-19 22:59:13,Mapple,9,1.75,15.75,Tarjeta de Crédito,105,Sur
386,2025-04-19 22:59:28,Azúcar y Canela,1,1.25,1.25,Transferencia,105,Sur
387,2025-04-19 23:02:53,Azúcar y Canela,2,1.25,2.5,Tarjeta de Crédito,107,Centro
388,2025-04-19 23:13:39,Rellena de Fresa,2,2.25,4.5,Tarjeta de Crédito,103,Centro
389,2025-04-19 23:22:55,Glaseada,6,1.5,9.0,Tarjeta de Crédito,107,Centro
390,2025-04-19 23:30:41,Glaseada,8,1.5,12.0,Tarjeta de Crédito,102,Norte
391,2025-04-19 23:44:23,Boston Cream,4,2.5,10.0,Tarjeta de Crédito,104,Centro
392,2025-04-20 00:05:54,Glaseada,7,1.5,10.5,Tarjeta de Débito,101,Valle
393,2025-04-20 00:32:24,Rellena de Fresa,7,2.25,15.75,Transferencia,103,Valle
394,2025-04-20 01:01:31,Azúcar y Canela,4,1.25,5.0,Transferencia,104,Sur
395,2025-04-20 01:09:54,Boston Cream,5,2.5,12.5,Efectivo,108,Centro
396,2025-04-20 01:32:27,Azúcar y Canela,3,1.25,3.75,Tarjeta de Crédito,107,Valle
397,2025-04-20 02:01:12,Rellena de Fresa,10,2.25,22.5,Tarjeta de Crédito,101,Valle
398,2025-04-20 02:07:30,Mapple,5,1.75,8.75,Efectivo,107,Sur
399,2025-04-20 02:10:23,Chocolate,3,2.0,6.0,Tarjeta de Crédito,106,Centro
400,2025-04-20 02:14:36,Azúcar y Canela,9,1.25,11.25,Transferencia,107,Centro
401,2025-04-20 02:21:39,Mapple,10,1.75,17.5,Tarjeta de Débito,104,Valle
402,2025-04-20 02:22:14,Glaseada,1,1.5,1.5,Tarjeta de Débito,104,Centro
403,2025-04-20 02:28:50,Boston Cream,5,2.5,12.5,Efectivo,102,Norte
404,2025-04-20 02:30:25,Boston Cream,8,2.5,20.0,Tarjeta de Débito,106,Norte
405,2025-04-20 02:37:36,Chocolate,11,2.0,22.0,Efectivo,103,Norte
406,2025-04-20 02:38:10,Mapple,9,1.75,15.75,Transferencia,106,Norte
407,2025-04-20 02:41:53,Boston Cream,8,2.5,20.0,Tarjeta de Débito,108,Sur
408,2025-04-20 02:44:56,Mapple,6,1.75,10.5,Tarjeta de Crédito,101,Sur
409,2025-04-20 02:48:02,Glaseada,6,1.5,9.0,Efectivo,105,Sur
410,2025-04-20 03:05:24,Boston Cream,10,2.5,25.0,Tarjeta de Crédito,106,Valle
411,2025-04-20 03:08:34,Mapple,6,1.75,10.5,Tarjeta de Débito,108,Sur
412,2025-04-20 03:35:02,Rellena de Fresa,10,2.25,22.5,Tarjeta de Débito,106,Sur
413,2025-04-20 04:07:13,Rellena de Fresa,8,2.25,18.0,Tarjeta de Crédito,106,Valle
414,2025-04-20 04:26:09,Boston Cream,4,2.5,10.0,Tarjeta de Crédito,103,Sur
415,2025-04-20 04:31:09,Azúcar y Canela,6,1.25,7.5,Transferencia,104,Centro
416,2025-04-20 04:49:01,Mapple,11,1.75,19.25,Tarjeta de Crédito,106,Sur
417,2025-04-20 05:07:25,Mapple,1,1.75,1.75,Efectivo,107,Centro
418,2025-04-20 05:11:02,Glaseada,12,1.5,18.0,Tarjeta de Débito,105,Centro
419,2025-04-20 05:11:40,Azúcar y Canela,2,1.25,2.5,Tarjeta de Débito,108,Sur
420,2025-04-20 05:12:12,Glaseada,2,1.5,3.0,Tarjeta de Débito,108,Sur
421,2025-04-20 05:16:06,Rellena de Fresa,7,2.25,15.75,Tarjeta de Crédito,103,Centro
422,2025-04-20 05:22:27,Rellena de Fresa,8,2.25,18.0,Tarjeta de Crédito,108,Valle
423,2025-04-20 05:35:03,Chocolate,2,2.0,4.0,Efectivo,102,Valle
424,2025-04-20 05:41:57,Boston Cream,4,2.5,10.0,Efectivo,103,Sur
425,2025-04-20 05:44:58,Boston Cream,11,2.5,27.5,Tarjeta de Débito,102,Centro
426,2025-04-20 05:59:00,Boston Cream,3,2.5,7.5,Transferencia,101,Sur
427,2025-04-20 06:01:59,Chocolate,2,2.0,4.0,Tarjeta de Crédito,105,Norte
428,2025-04-20 06:08:08,Mapple,7,1.75,12.25,Efectivo,104,Centro
429,2025-04-20 06:14:47,Azúcar y Canela,11,1.25,13.75,Tarjeta de Débito,108,Centro
430,2025-04-20 06:15:10,Rellena de Fresa,4,2.25,9.0,Tarjeta de Crédito,103,Valle
431,2025-04-20 06:19:07,Boston Cream,10,2.5,25.0,Transferencia,104,Norte
432,2025-04-20 06:25:19,Mapple,6,1.75,10.5,Transferencia,108,Centro
433,2025-04-20 06:48:44,Boston Cream,6,2.5,15.0,Tarjeta de Crédito,108,Centro
434,2025-04-20 06:48:47,Glaseada,1,1.5,1.5,Tarjeta de Débito,103,Norte
435,2025-04-20 06:49:32,Mapple,6,1.75,10.5,Tarjeta de Crédito,107,Centro
436,2025-04-20 07:01:50,Azúcar y Canela,9,1.25,11.25,Transferencia,103,Valle
437,2025-04-20 07:06:25,Boston Cream,11,2.5,27.5,Transferencia,107,Centro
438,2025-04-20 07:19:53,Rellena de Fresa,10,2.25,22.5,Efectivo,101,Centro
439,2025-04-20 07:20:28,Glaseada,12,1.5,18.0,Tarjeta de Débito,102,Sur
440,2025-04-20 07:40:48,Boston Cream,5,2.5,12.5,Tarjeta de Crédito,102,Sur
441,2025-04-20 07:43:21,Azúcar y Canela,5,1.25,6.25,Efectivo,105,Norte
442,2025-04-20 07:47:00,Azúcar y Canela,12,1.25,15.0,Transferencia,102,Centro
443,2025-04-20 08:06:25,Chocolate,8,2.0,16.0,Transferencia,107,Centro
444,2025-04-20 08:07:15,Rellena de Fresa,4,2.25,9.0,Efectivo,101,Sur
445,2025-04-20 08:07:31,Mapple,10,1.75,17.5,Transferencia,106,Norte
446,2025-04-20 08:17:13,Azúcar y Canela,11,1.25,13.75,Tarjeta de Débito,104,Centro
447,2025-04-20 08:41:12,Rellena de Fresa,11,2.25,24.75,Tarjeta de Débito,103,Sur
448,2025-04-20 09:12:38,Mapple,2,1.75,3.5,Efectivo,103,Valle
449,2025-04-20 09:48:21,Boston Cream,8,2.5,20.0,Efectivo,101,Sur
450,2025-04-20 09:49:29,Boston Cream,4,2.5,10.0,Efectivo,101,Sur
451,2025-04-20 09:51:43,Chocolate,9,2.0,18.0,Tarjeta de Crédito,105,Norte
452,2025-04-20 10:21:41,Chocolate,8,2.0,16.0,Efectivo,107,Valle
453,2025-04-20 10:22:52,Chocolate,7,2.0,14.0,Tarjeta de Crédito,108,Sur
454,2025-04-20 10:40:01,Boston Cream,10,2.5,25.0,Efectivo,108,Norte
455,2025-04-20 10:45:58,Mapple,12,1.75,21.0,Tarjeta de Crédito,101,Sur
456,2025-04-20 10:51:07,Boston Cream,12,2.5,30.0,Tarjeta de Débito,105,Norte
457,2025-04-20 10:59:14,Rellena de Fresa,10,2.25,22.5,Tarjeta de Crédito,104,Valle
458,2025-04-20 11:00:29,Azúcar y Canela,1,1.25,1.25,Tarjeta de Débito,105,Sur
459,2025-04-20 11:01:47,Boston Cream,10,2.5,25.0,Tarjeta de Crédito,107,Norte
460,2025-04-20 11:04:55,Chocolate,2,2.0,4.0,Efectivo,102,Valle
461,2025-04-20 11:12:40,Mapple,5,1.75,8.75,Transferencia,105,Centro
462,2025-04-20 11:16:32,Azúcar y Canela,11,1.25,13.75,Tarjeta de Débito,108,Norte
463,2025-04-20 11:19:49,Mapple,10,1.75,17.5,Efectivo,105,Sur
464,2025-04-20 11:20:39,Rellena de Fresa,5,2.25,11.25,Tarjeta de Crédito,104,Centro
465,2025-04-20 11:25:39,Azúcar y Canela,8,1.25,10.0,Efectivo,108,Valle
466,2025-04-20 11:27:14,Azúcar y Canela,5,1.25,6.25,Transferencia,101,Valle
467,2025-04-20 12:36:38,Rellena de Fresa,10,2.25,22.5,Transferencia,103,Norte
468,2025-04-20 12:45:43,Glaseada,4,1.5,6.0,Efectivo,103,Centro
469,2025-04-20 12:46:17,Chocolate,3,2.0,6.0,Tarjeta de Crédito,106,Norte
470,2025-04-20 12:56:54,Boston Cream,3,2.5,7.5,Tarjeta de Crédito,104,Centro
471,2025-04-20 13:13:26,Rellena de Fresa,5,2.25,11.25,Transferencia,105,Norte
472,2025-04-20 13:58:59,Glaseada,7,1.5,10.5,Tarjeta de Crédito,107,Norte
473,2025-04-20 14:01:32,Mapple,12,1.75,21.0,Tarjeta de Débito,107,Norte
474,2025-04-20 14:25:57,Mapple,11,1.75,19.25,Tarjeta de Débito,101,Sur
475,2025-04-20 14:34:08,Mapple,1,1.75,1.75,Efectivo,101,Centro
476,2025-04-20 14:57:09,Chocolate,1,2.0,2.0,Efectivo,107,Sur
477,2025-04-20 15:11:55,Chocolate,12,2.0,24.0,Efectivo,108,Sur
478,2025-04-20 15:14:12,Boston Cream,1,2.5,2.5,Transferencia,108,Valle
479,2025-04-20 15:23:26,Chocolate,4,2.0,8.0,Tarjeta de Débito,108,Norte
480,2025-04-20 15:35:04,Azúcar y Canela,10,1.25,12.5,Tarjeta de Crédito,103,Norte
481,2025-04-20 15:36:59,Azúcar y Canela,2,1.25,2.5,Transferencia,101,Norte
482,2025-04-20 15:46:51,Boston Cream,9,2.5,22.5,Tarjeta de Débito,107,Sur
483,2025-04-20 15:50:22,Mapple,7,1.75,12.25,Transferencia,102,Valle
484,2025-04-20 16:03:30,Mapple,12,1.75,21.0,Efectivo,105,Sur
485,2025-04-20 16:08:35,Rellena de Fresa,6,2.25,13.5,Tarjeta de Crédito,106,Centro
486,2025-04-20 16:11:09,Rellena de Fresa,3,2.25,6.75,Efectivo,101,Valle
487,2025-04-20 16:11:58,Mapple,5,1.75,8.75,Tarjeta de Crédito,105,Valle
488,2025-04-20 16:30:43,Glaseada,7,1.5,10.5,Tarjeta de Crédito,101,Valle
489,2025-04-20 16:33:18,Boston Cream,3,2.5,7.5,Transferencia,107,Sur
490,2025-04-20 17:00:30,Mapple,3,1.75,5.25,Tarjeta de Crédito,104,Sur
491,2025-04-20 17:13:25,Chocolate,3,2.0,6.0,Transferencia,102,Sur
492,2025-04-20 17:15:58,Glaseada,4,1.5,6.0,Efectivo,108,Centro
493,2025-04-20 17:26:38,Rellena de Fresa,5,2.25,11.25,Tarjeta de Débito,107,Sur
494,2025-04-20 17:44:33,Boston Cream,3,2.5,7.5,Tarjeta de Débito,107,Sur
495,2025-04-20 17:50:34,Azúcar y Canela,7,1.25,8.75,Tarjeta de Crédito,105,Centro
496,2025-04-20 17:50:53,Boston Cream,11,2.5,27.5,Tarjeta de Débito,106,Sur
497,2025-04-20 17:59:20,Mapple,5,1.75,8.75,Efectivo,105,Norte
498,2025-04-20 18:02:55,Mapple,11,1.75,19.25,Transferencia,104,Sur
499,2025-04-20 18:29:27,Chocolate,8,2.0,16.0,Transferencia,105,Valle
500,2025-04-20 18:48:51,Mapple,11,1.75,19.25,Transferencia,106,Valle
501,2025-04-20 18:55:56,Azúcar y Canela,8,1.25,10.0,Transferencia,103,Norte
502,2025-04-20 19:16:36,Mapple,1,1.75,1.75,Tarjeta de Crédito,103,Centro
503,2025-04-20 19:28:11,Azúcar y Canela,10,1.25,12.5,Efectivo,103,Sur
504,2025-04-20 19:39:43,Mapple,10,1.75,17.5,Efectivo,104,Valle
505,2025-04-20 19:59:20,Azúcar y Canela,9,1.25,11.25,Tarjeta de Débito,102,Valle
506,2025-04-20 20:07:09,Boston Cream,11,2.5,27.5,Efectivo,107,Centro
507,2025-04-20 20:15:42,Azúcar y Canela,2,1.25,2.5,Transferencia,103,Valle
508,2025-04-20 20:18:54,Rellena de Fresa,6,2.25,13.5,Efectivo,106,Norte
509,2025-04-20 20:21:57,Azúcar y Canela,2,1.25,2.5,Transferencia,105,Valle
510,2025-04-20 20:23:06,Glaseada,4,1.5,6.0,Tarjeta de Débito,106,Sur
511,2025-04-20 20:26:43,Mapple,1,1.75,1.75,Efectivo,104,Norte
512,2025-04-20 20:27:39,Azúcar y Canela,4,1.25,5.0,Tarjeta de Débito,107,Sur
513,2025-04-20 20:34:12,Glaseada,7,1.5,10.5,Tarjeta de Crédito,108,Valle
514,2025-04-20 20:37:22,Mapple,2,1.75,3.5,Efectivo,105,Norte
515,2025-04-20 20:43:53,Glaseada,9,1.5,13.5,Transferencia,107,Sur
516,2025-04-20 20:44:50,Azúcar y Canela,8,1.25,10.0,Transferencia,107,Valle
517,2025-04-20 20:45:26,Azúcar y Canela,10,1.25,12.5,Tarjeta de Débito,103,Sur
518,2025-04-20 20:47:07,Chocolate,8,2.0,16.0,Transferencia,107,Norte
519,2025-04-20 20:50:58,Chocolate,9,2.0,18.0,Tarjeta de Débito,108,Valle
520,2025-04-20 21:00:29,Boston Cream,1,2.5,2.5,Tarjeta de Crédito,101,Valle
521,2025-04-20 21:10:14,Boston Cream,8,2.5,20.0,Transferencia,101,Sur
522,2025-04-20 21:41:35,Rellena de Fresa,5,2.25,11.25,Tarjeta de Débito,104,Sur
523,2025-04-20 21:49:21,Azúcar y Canela,7,1.25,8.75,Transferencia,103,Sur
524,2025-04-20 21:51:00,Boston Cream,10,2.5,25.0,Tarjeta de Crédito,103,Norte
525,2025-04-20 21:54:00,Mapple,4,1.75,7.0,Tarjeta de Débito,107,Norte
526,2025-04-20 22:06:15,Mapple,9,1.75,15.75,Tarjeta de Crédito,105,Centro
527,2025-04-20 22:17:55,Glaseada,9,1.5,13.5,Tarjeta de Crédito,101,Centro
528,2025-04-20 22:27:30,Glaseada,7,1.5,10.5,Transferencia,103,Valle
529,2025-04-20 22:32:16,Chocolate,1,2.0,2.0,Tarjeta de Débito,105,Sur
530,2025-04-20 23:04:38,Azúcar y Canela,2,1.25,2.5,Tarjeta de Débito,105,Centro
531,2025-04-20 23:18:00,Rellena de Fresa,10,2.25,22.5,Tarjeta de Crédito,107,Centro
532,2025-04-20 23:46:41,Azúcar y Canela,10,1.25,12.5,Transferencia,102,Centro
533,2025-04-20 23:58:35,Glaseada,6,1.5,9.0,Transferencia,104,Sur
534,2025-04-21 00:05:05,Mapple,12,1.75,21.0,Efectivo,107,Sur
535,2025-04-21 00:06:15,Glaseada,1,1.5,1.5,Efectivo,106,Valle
536,2025-04-21 00:07:22,Mapple,6,1.75,10.5,Transferencia,108,Sur
537,2025-04-21 00:28:40,Chocolate,6,2.0,12.0,Transferencia,105,Valle
538,2025-04-21 00:28:46,Azúcar y Canela,5,1.25,6.25,Tarjeta de Débito,103,Sur
539,2025-04-21 00:37:04,Azúcar y Canela,12,1.25,15.0,Transferencia,104,Centro
540,2025-04-21 00:41:38,Rellena de Fresa,7,2.25,15.75,Tarjeta de Débito,105,Sur
541,2025-04-21 00:41:56,Chocolate,3,2.0,6.0,Transferencia,102,Valle
542,2025-04-21 00:46:42,Mapple,5,1.75,8.75,Efectivo,108,Norte
543,2025-04-21 00:50:59,Chocolate,5,2.0,10.0,Tarjeta de Débito,108,Sur
544,2025-04-21 00:55:52,Boston Cream,5,2.5,12.5,Tarjeta de Débito,104,Centro
545,2025-04-21 01:03:18,Chocolate,8,2.0,16.0,Efectivo,107,Sur
546,2025-04-21 01:34:09,Boston Cream,9,2.5,22.5,Efectivo,104,Sur
547,2025-04-21 02:07:33,Rellena de Fresa,3,2.25,6.75,Transferencia,108,Valle
548,2025-04-21 02:23:21,Glaseada,7,1.5,10.5,Transferencia,103,Norte
549,2025-04-21 02:29:01,Boston Cream,5,2.5,12.5,Transferencia,102,Centro
550,2025-04-21 02:29:03,Glaseada,8,1.5,12.0,Efectivo,103,Centro
551,2025-04-21 02:31:22,Chocolate,6,2.0,12.0,Efectivo,103,Centro
552,2025-04-21 02:34:36,Mapple,8,1.75,14.0,Tarjeta de Débito,106,Norte
553,2025-04-21 02:42:53,Glaseada,9,1.5,13.5,Tarjeta de Crédito,101,Centro
554,2025-04-21 03:20:38,Rellena de Fresa,5,2.25,11.25,Efectivo,101,Centro
555,2025-04-21 03:30:48,Rellena de Fresa,4,2.25,9.0,Transferencia,108,Norte
556,2025-04-21 03:36:57,Boston Cream,8,2.5,20.0,Efectivo,107,Sur
557,2025-04-21 03:50:30,Chocolate,3,2.0,6.0,Tarjeta de Débito,102,Sur
558,2025-04-21 03:59:09,Rellena de Fresa,9,2.25,20.25,Tarjeta de Débito,106,Centro
559,2025-04-21 04:08:04,Chocolate,12,2.0,24.0,Tarjeta de Débito,102,Norte
560,2025-04-21 04:16:23,Glaseada,2,1.5,3.0,Efectivo,106,Centro
561,2025-04-21 04:17:39,Azúcar y Canela,7,1.25,8.75,Efectivo,108,Valle
562,2025-04-21 04:31:19,Mapple,1,1.75,1.75,Tarjeta de Débito,103,Norte
563,2025-04-21 04:54:36,Chocolate,7,2.0,14.0,Tarjeta de Débito,106,Sur
564,2025-04-21 04:58:10,Mapple,2,1.75,3.5,Transferencia,106,Centro
565,2025-04-21 05:14:26,Mapple,10,1.75,17.5,Transferencia,101,Valle
566,2025-04-21 05:37:49,Glaseada,5,1.5,7.5,Tarjeta de Débito,105,Norte
567,2025-04-21 05:46:45,Azúcar y Canela,6,1.25,7.5,Tarjeta de Débito,104,Norte
568,2025-04-21 05:59:43,Glaseada,4,1.5,6.0,Transferencia,105,Valle
569,2025-04-21 06:07:01,Glaseada,12,1.5,18.0,Transferencia,105,Norte
570,2025-04-21 06:20:50,Mapple,9,1.75,15.75,Tarjeta de Débito,101,Norte
571,2025-04-21 06:22:20,Azúcar y Canela,10,1.25,12.5,Transferencia,104,Sur
572,2025-04-21 06:33:10,Boston Cream,5,2.5,12.5,Tarjeta de Débito,102,Valle
573,2025-04-21 06:48:08,Glaseada,6,1.5,9.0,Tarjeta de Crédito,106,Centro
574,2025-04-21 07:10:28,Glaseada,3,1.5,4.5,Efectivo,106,Sur
575,2025-04-21 07:23:49,Boston Cream,4,2.5,10.0,Efectivo,106,Valle
576,2025-04-21 07:31:04,Azúcar y Canela,8,1.25,10.0,Tarjeta de Débito,108,Sur
577,2025-04-21 08:25:00,Chocolate,9,2.0,18.0,Transferencia,103,Centro
578,2025-04-21 08:25:27,Azúcar y Canela,2,1.25,2.5,Transferencia,106,Sur
579,2025-04-21 08:30:49,Rellena de Fresa,6,2.25,13.5,Tarjeta de Crédito,101,Norte
580,2025-04-21 08:52:01,Azúcar y Canela,1,1.25,1.25,Efectivo,106,Sur
581,2025-04-21 09:08:21,Mapple,8,1.75,14.0,Tarjeta de Crédito,107,Valle
582,2025-04-21 09:23:06,Chocolate,12,2.0,24.0,Efectivo,104,Sur
583,2025-04-21 09:36:46,Azúcar y Canela,11,1.25,13.75,Tarjeta de Débito,104,Sur
584,2025-04-21 10:30:41,Mapple,9,1.75,15.75,Transferencia,102,Norte
585,2025-04-21 10:48:14,Rellena de Fresa,9,2.25,20.25,Efectivo,102,Valle
586,2025-04-21 11:00:01,Boston Cream,8,2.5,20.0,Tarjeta de Crédito,102,Valle
587,2025-04-21 11:09:25,Glaseada,7,1.5,10.5,Efectivo,104,Centro
588,2025-04-21 11:10:49,Glaseada,10,1.5,15.0,Transferencia,106,Norte
589,2025-04-21 11:12:48,Chocolate,3,2.0,6.0,Tarjeta de Débito,103,Valle
590,2025-04-21 11:25:40,Glaseada,12,1.5,18.0,Tarjeta de Débito,104,Norte
